day,origin_country,destination_country,flight_count
2021-04-01,Algeria,Belgium,1
2021-04-01,Algeria,France,6
2021-04-01,Algeria,Germany,1
2021-04-01,Algeria,Spain,3
2021-04-01,Argentina,Germany,1
2021-04-01,Argentina,Netherlands,1
2021-04-01,Argentina,Spain,1
2021-04-01,Argentina,United States,4
2021-04-01,Australia,China,3
2021-04-01,Australia,Germany,1
2021-04-01,Australia,Hong Kong,4
2021-04-01,Australia,Japan,2
2021-04-01,Australia,Malaysia,2
2021-04-01,Australia,New Zealand,3
2021-04-01,Australia,Qatar,4
2021-04-01,Australia,Singapore,17
2021-04-01,Australia,South Korea,1
2021-04-01,Australia,Taiwan,5
2021-04-01,Australia,United Arab Emirates,2
2021-04-01,Australia,United States,12
2021-04-01,Austria,Belgium,4
2021-04-01,Austria,Croatia,3
2021-04-01,Austria,Cyprus,1
2021-04-01,Austria,Czechia,1
2021-04-01,Austria,Denmark,1
2021-04-01,Austria,Finland,1
2021-04-01,Austria,France,5
2021-04-01,Austria,Germany,30
2021-04-01,Austria,Greece,1
2021-04-01,Austria,Hungary,4
2021-04-01,Austria,India,1
2021-04-01,Austria,Israel,2
2021-04-01,Austria,Italy,7
2021-04-01,Austria,Jordan,1
2021-04-01,Austria,Latvia,1
2021-04-01,Austria,Lithuania,1
2021-04-01,Austria,Luxembourg,1
2021-04-01,Austria,Netherlands,5
2021-04-01,Austria,Poland,3
2021-04-01,Austria,Qatar,1
2021-04-01,Austria,Romania,2
2021-04-01,Austria,Russia,2
2021-04-01,Austria,Slovakia,1
2021-04-01,Austria,Spain,2
2021-04-01,Austria,Sweden,2
2021-04-01,Austria,Switzerland,6
2021-04-01,Austria,Taiwan,1
2021-04-01,Austria,Turkey,6
2021-04-01,Austria,Ukraine,1
2021-04-01,Austria,United Arab Emirates,1
2021-04-01,Austria,United Kingdom,6
2021-04-01,Bahamas,United States,12
2021-04-01,Bahrain,Bangladesh,1
2021-04-01,Bahrain,Hong Kong,1
2021-04-01,Bahrain,India,3
2021-04-01,Bahrain,Italy,1
2021-04-01,Bahrain,Kuwait,3
2021-04-01,Bahrain,Netherlands,1
2021-04-01,Bahrain,Pakistan,1
2021-04-01,Bahrain,Saudi Arabia,3
2021-04-01,Bahrain,Spain,1
2021-04-01,Bahrain,United Arab Emirates,12
2021-04-01,Bahrain,United Kingdom,1
2021-04-01,Bangladesh,Bahrain,1
2021-04-01,Bangladesh,Hong Kong,2
2021-04-01,Bangladesh,India,8
2021-04-01,Bangladesh,Kuwait,2
2021-04-01,Bangladesh,Malaysia,2
2021-04-01,Bangladesh,Qatar,2
2021-04-01,Bangladesh,Saudi Arabia,1
2021-04-01,Bangladesh,Singapore,2
2021-04-01,Bangladesh,Spain,1
2021-04-01,Bangladesh,Turkey,1
2021-04-01,Bangladesh,United Arab Emirates,9
2021-04-01,Barbados,Saint Lucia,1
2021-04-01,Barbados,Saint Vincent and the Grenadines,1
2021-04-01,Barbados,United States,3
2021-04-01,Belarus,Austria,1
2021-04-01,Belarus,Belgium,1
2021-04-01,Belarus,Estonia,1
2021-04-01,Belarus,France,1
2021-04-01,Belarus,Germany,1
2021-04-01,Belarus,Israel,1
2021-04-01,Belarus,Italy,1
2021-04-01,Belarus,Latvia,1
2021-04-01,Belarus,Lithuania,1
2021-04-01,Belarus,Netherlands,1
2021-04-01,Belarus,Poland,2
2021-04-01,Belarus,Russia,4
2021-04-01,Belarus,Serbia,1
2021-04-01,Belarus,Switzerland,1
2021-04-01,Belarus,Turkey,2
2021-04-01,Belarus,Ukraine,5
2021-04-01,Belgium,Algeria,1
2021-04-01,Belgium,Austria,3
2021-04-01,Belgium,Belarus,1
2021-04-01,Belgium,Croatia,1
2021-04-01,Belgium,Cyprus,1
2021-04-01,Belgium,Czechia,1
2021-04-01,Belgium,Denmark,2
2021-04-01,Belgium,Finland,2
2021-04-01,Belgium,France,10
2021-04-01,Belgium,Gambia,1
2021-04-01,Belgium,Germany,22
2021-04-01,Belgium,Greece,2
2021-04-01,Belgium,Hong Kong,2
2021-04-01,Belgium,Hungary,1
2021-04-01,Belgium,Ireland,2
2021-04-01,Belgium,Italy,10
2021-04-01,Belgium,Jersey,1
2021-04-01,Belgium,Luxembourg,2
2021-04-01,Belgium,Netherlands,4
2021-04-01,Belgium,Poland,2
2021-04-01,Belgium,Portugal,2
2021-04-01,Belgium,Qatar,4
2021-04-01,Belgium,Romania,1
2021-04-01,Belgium,Russia,1
2021-04-01,Belgium,Spain,8
2021-04-01,Belgium,Sweden,7
2021-04-01,Belgium,Switzerland,1
2021-04-01,Belgium,Turkey,7
2021-04-01,Belgium,United Arab Emirates,2
2021-04-01,Belgium,United Kingdom,9
2021-04-01,Belgium,United States,8
2021-04-01,Belize,United States,1
2021-04-01,Bermuda,United Kingdom,2
2021-04-01,Bermuda,United States,7
2021-04-01,Brazil,Argentina,2
2021-04-01,Brazil,Belgium,1
2021-04-01,Brazil,Colombia,3
2021-04-01,Brazil,France,1
2021-04-01,Brazil,Germany,1
2021-04-01,Brazil,Netherlands,2
2021-04-01,Brazil,Panama,2
2021-04-01,Brazil,Portugal,3
2021-04-01,Brazil,Qatar,2
2021-04-01,Brazil,Senegal,1
2021-04-01,Brazil,Spain,1
2021-04-01,Brazil,Switzerland,1
2021-04-01,Brazil,Turkey,1
2021-04-01,Brazil,United Arab Emirates,1
2021-04-01,Brazil,United States,13
2021-04-01,Brunei,Singapore,2
2021-04-01,Canada,Belgium,1
2021-04-01,Canada,Bermuda,1
2021-04-01,Canada,Colombia,1
2021-04-01,Canada,Denmark,1
2021-04-01,Canada,France,3
2021-04-01,Canada,Germany,4
2021-04-01,Canada,Greece,1
2021-04-01,Canada,India,2
2021-04-01,Canada,Italy,1
2021-04-01,Canada,Japan,3
2021-04-01,Canada,Morocco,1
2021-04-01,Canada,Netherlands,5
2021-04-01,Canada,Poland,1
2021-04-01,Canada,Portugal,1
2021-04-01,Canada,Qatar,1
2021-04-01,Canada,South Korea,2
2021-04-01,Canada,Spain,1
2021-04-01,Canada,Switzerland,1
2021-04-01,Canada,Taiwan,2
2021-04-01,Canada,Turkey,1
2021-04-01,Canada,United Arab Emirates,1
2021-04-01,Canada,United Kingdom,4
2021-04-01,Canada,United States,66
2021-04-01,China,Bangladesh,1
2021-04-01,China,Belgium,2
2021-04-01,China,France,2
2021-04-01,China,Germany,1
2021-04-01,China,Hong Kong,1
2021-04-01,China,India,2
2021-04-01,China,Israel,1
2021-04-01,China,Japan,1
2021-04-01,China,Kazakhstan,1
2021-04-01,China,Macau,1
2021-04-01,China,Malaysia,2
2021-04-01,China,New Zealand,1
2021-04-01,China,Philippines,1
2021-04-01,China,Qatar,3
2021-04-01,China,Russia,2
2021-04-01,China,Singapore,5
2021-04-01,China,South Korea,4
2021-04-01,China,Taiwan,4
2021-04-01,China,Turkey,1
2021-04-01,China,United Kingdom,1
2021-04-01,China,United States,3
2021-04-01,China,Vietnam,1
2021-04-01,Colombia,Canada,1
2021-04-01,Colombia,Ecuador,1
2021-04-01,Colombia,France,1
2021-04-01,Colombia,Germany,1
2021-04-01,Colombia,Netherlands,1
2021-04-01,Colombia,Panama,2
2021-04-01,Colombia,Spain,3
2021-04-01,Colombia,United States,30
2021-04-01,Croatia,Austria,2
2021-04-01,Croatia,Belgium,1
2021-04-01,Croatia,France,1
2021-04-01,Croatia,Germany,9
2021-04-01,Croatia,Ireland,1
2021-04-01,Croatia,Italy,1
2021-04-01,Croatia,Netherlands,3
2021-04-01,Croatia,Poland,1
2021-04-01,Croatia,Russia,1
2021-04-01,Croatia,Spain,1
2021-04-01,Croatia,Switzerland,1
2021-04-01,Croatia,Turkey,2
2021-04-01,Croatia,United Kingdom,1
2021-04-01,Cyprus,Austria,1
2021-04-01,Cyprus,Germany,1
2021-04-01,Cyprus,Greece,7
2021-04-01,Cyprus,Israel,4
2021-04-01,Cyprus,Jordan,1
2021-04-01,Cyprus,Lebanon,2
2021-04-01,Cyprus,Russia,4
2021-04-01,Cyprus,Switzerland,1
2021-04-01,Cyprus,Turkey,3
2021-04-01,Cyprus,Ukraine,1
2021-04-01,Cyprus,United Kingdom,1
2021-04-01,Czechia,Austria,2
2021-04-01,Czechia,France,4
2021-04-01,Czechia,Germany,7
2021-04-01,Czechia,Hungary,3
2021-04-01,Czechia,Italy,1
2021-04-01,Czechia,Netherlands,2
2021-04-01,Czechia,Poland,1
2021-04-01,Czechia,Portugal,1
2021-04-01,Czechia,Qatar,2
2021-04-01,Czechia,Romania,2
2021-04-01,Czechia,Russia,2
2021-04-01,Czechia,Spain,7
2021-04-01,Czechia,Sweden,2
2021-04-01,Czechia,Switzerland,1
2021-04-01,Czechia,Turkey,1
2021-04-01,Czechia,Ukraine,1
2021-04-01,Czechia,United Arab Emirates,1
2021-04-01,Czechia,United Kingdom,4
2021-04-01,Denmark,Austria,1
2021-04-01,Denmark,Belgium,3
2021-04-01,Denmark,Estonia,1
2021-04-01,Denmark,Finland,2
2021-04-01,Denmark,France,3
2021-04-01,Denmark,Germany,8
2021-04-01,Denmark,Ireland,1
2021-04-01,Denmark,Lithuania,1
2021-04-01,Denmark,Netherlands,4
2021-04-01,Denmark,Norway,8
2021-04-01,Denmark,Poland,3
2021-04-01,Denmark,Portugal,2
2021-04-01,Denmark,Qatar,2
2021-04-01,Denmark,Spain,4
2021-04-01,Denmark,Sweden,5
2021-04-01,Denmark,Switzerland,3
2021-04-01,Denmark,Turkey,1
2021-04-01,Denmark,United Arab Emirates,1
2021-04-01,Denmark,United Kingdom,3
2021-04-01,Denmark,United States,3
2021-04-01,Ecuador,United States,1
2021-04-01,Estonia,Belarus,2
2021-04-01,Estonia,Denmark,1
2021-04-01,Estonia,Finland,3
2021-04-01,Estonia,Germany,2
2021-04-01,Estonia,Latvia,2
2021-04-01,Estonia,Norway,1
2021-04-01,Estonia,Poland,1
2021-04-01,Estonia,Spain,1
2021-04-01,Estonia,Sweden,3
2021-04-01,Finland,Austria,1
2021-04-01,Finland,Belgium,1
2021-04-01,Finland,Denmark,3
2021-04-01,Finland,Estonia,4
2021-04-01,Finland,France,1
2021-04-01,Finland,Germany,7
2021-04-01,Finland,Italy,2
2021-04-01,Finland,Japan,2
2021-04-01,Finland,Latvia,1
2021-04-01,Finland,Netherlands,1
2021-04-01,Finland,Norway,1
2021-04-01,Finland,Poland,1
2021-04-01,Finland,Qatar,1
2021-04-01,Finland,Russia,4
2021-04-01,Finland,Spain,2
2021-04-01,Finland,Sweden,6
2021-04-01,Finland,United Kingdom,3
2021-04-01,Finland,United States,1
2021-04-01,France,Algeria,5
2021-04-01,France,Austria,4
2021-04-01,France,Belarus,1
2021-04-01,France,Belgium,8
2021-04-01,France,Brazil,1
2021-04-01,France,Canada,2
2021-04-01,France,China,2
2021-04-01,France,Colombia,1
2021-04-01,France,Croatia,2
2021-04-01,France,Czechia,3
2021-04-01,France,Denmark,3
2021-04-01,France,Finland,1
2021-04-01,France,Germany,38
2021-04-01,France,Greece,3
2021-04-01,France,Hungary,2
2021-04-01,France,India,4
2021-04-01,France,Ireland,4
2021-04-01,France,Israel,2
2021-04-01,France,Italy,26
2021-04-01,France,Japan,3
2021-04-01,France,Jersey,2
2021-04-01,France,Lebanon,1
2021-04-01,France,Lithuania,2
2021-04-01,France,Luxembourg,2
2021-04-01,France,Mali,1
2021-04-01,France,Malta,3
2021-04-01,France,Morocco,4
2021-04-01,France,Netherlands,15
2021-04-01,France,Norway,1
2021-04-01,France,Panama,1
2021-04-01,France,Poland,5
2021-04-01,France,Portugal,19
2021-04-01,France,Qatar,4
2021-04-01,France,Romania,3
2021-04-01,France,Russia,2
2021-04-01,France,Senegal,1
2021-04-01,France,Singapore,1
2021-04-01,France,South Korea,2
2021-04-01,France,Spain,40
2021-04-01,France,Sweden,3
2021-04-01,France,Switzerland,15
2021-04-01,France,Taiwan,1
2021-04-01,France,Turkey,8
2021-04-01,France,Ukraine,2
2021-04-01,France,United Arab Emirates,4
2021-04-01,France,United Kingdom,26
2021-04-01,France,United States,15
2021-04-01,Gambia,Senegal,2
2021-04-01,Germany,Algeria,1
2021-04-01,Germany,Argentina,1
2021-04-01,Germany,Austria,30
2021-04-01,Germany,Belgium,19
2021-04-01,Germany,Brazil,2
2021-04-01,Germany,Canada,6
2021-04-01,Germany,China,1
2021-04-01,Germany,Croatia,8
2021-04-01,Germany,Cyprus,1
2021-04-01,Germany,Czechia,11
2021-04-01,Germany,Denmark,10
2021-04-01,Germany,Estonia,1
2021-04-01,Germany,Finland,6
2021-04-01,Germany,France,44
2021-04-01,Germany,Greece,7
2021-04-01,Germany,Hong Kong,4
2021-04-01,Germany,Hungary,9
2021-04-01,Germany,India,3
2021-04-01,Germany,Ireland,6
2021-04-01,Germany,Israel,3
2021-04-01,Germany,Italy,53
2021-04-01,Germany,Japan,2
2021-04-01,Germany,Kazakhstan,1
2021-04-01,Germany,Latvia,2
2021-04-01,Germany,Lebanon,1
2021-04-01,Germany,Lithuania,3
2021-04-01,Germany,Luxembourg,3
2021-04-01,Germany,Malta,3
2021-04-01,Germany,Netherlands,22
2021-04-01,Germany,Norway,3
2021-04-01,Germany,Poland,26
2021-04-01,Germany,Portugal,10
2021-04-01,Germany,Qatar,6
2021-04-01,Germany,Romania,7
2021-04-01,Germany,Russia,13
2021-04-01,Germany,Singapore,3
2021-04-01,Germany,Slovakia,2
2021-04-01,Germany,Slovenia,3
2021-04-01,Germany,South Africa,1
2021-04-01,Germany,South Korea,9
2021-04-01,Germany,Spain,127
2021-04-01,Germany,Sweden,14
2021-04-01,Germany,Switzerland,34
2021-04-01,Germany,Taiwan,1
2021-04-01,Germany,Turkey,38
2021-04-01,Germany,Ukraine,5
2021-04-01,Germany,United Arab Emirates,9
2021-04-01,Germany,United Kingdom,53
2021-04-01,Germany,United States,36
2021-04-01,Greece,Austria,1
2021-04-01,Greece,Cyprus,6
2021-04-01,Greece,France,1
2021-04-01,Greece,Germany,3
2021-04-01,Greece,Italy,2
2021-04-01,Greece,Lebanon,1
2021-04-01,Greece,Qatar,1
2021-04-01,Greece,Romania,1
2021-04-01,Greece,Switzerland,1
2021-04-01,Greece,United Kingdom,1
2021-04-01,Guatemala,Canada,1
2021-04-01,Guatemala,Panama,2
2021-04-01,Guatemala,United States,13
2021-04-01,Guernsey,Switzerland,1
2021-04-01,Guernsey,United Kingdom,7
2021-04-01,Hong Kong,Australia,3
2021-04-01,Hong Kong,Bangladesh,3
2021-04-01,Hong Kong,Belgium,1
2021-04-01,Hong Kong,Canada,1
2021-04-01,Hong Kong,China,3
2021-04-01,Hong Kong,Germany,5
2021-04-01,Hong Kong,India,4
2021-04-01,Hong Kong,Israel,2
2021-04-01,Hong Kong,Italy,1
2021-04-01,Hong Kong,Japan,14
2021-04-01,Hong Kong,Kazakhstan,1
2021-04-01,Hong Kong,Malaysia,5
2021-04-01,Hong Kong,Netherlands,1
2021-04-01,Hong Kong,New Zealand,2
2021-04-01,Hong Kong,Philippines,1
2021-04-01,Hong Kong,Qatar,4
2021-04-01,Hong Kong,Russia,4
2021-04-01,Hong Kong,Singapore,9
2021-04-01,Hong Kong,South Korea,13
2021-04-01,Hong Kong,Spain,1
2021-04-01,Hong Kong,Switzerland,1
2021-04-01,Hong Kong,Taiwan,24
2021-04-01,Hong Kong,Thailand,2
2021-04-01,Hong Kong,Turkey,2
2021-04-01,Hong Kong,United Arab Emirates,4
2021-04-01,Hong Kong,United Kingdom,4
2021-04-01,Hong Kong,United States,7
2021-04-01,Hong Kong,Vietnam,1
2021-04-01,Hungary,Austria,3
2021-04-01,Hungary,Czechia,3
2021-04-01,Hungary,France,2
2021-04-01,Hungary,Germany,9
2021-04-01,Hungary,Italy,2
2021-04-01,Hungary,Kuwait,1
2021-04-01,Hungary,Luxembourg,1
2021-04-01,Hungary,Netherlands,2
2021-04-01,Hungary,Poland,1
2021-04-01,Hungary,Qatar,1
2021-04-01,Hungary,Romania,1
2021-04-01,Hungary,Russia,2
2021-04-01,Hungary,Spain,1
2021-04-01,Hungary,Sweden,1
2021-04-01,Hungary,Switzerland,3
2021-04-01,Hungary,Turkey,1
2021-04-01,Hungary,United Arab Emirates,1
2021-04-01,Hungary,United Kingdom,2
2021-04-01,India,Bahrain,2
2021-04-01,India,Bangladesh,8
2021-04-01,India,Canada,1
2021-04-01,India,China,2
2021-04-01,India,France,1
2021-04-01,India,Germany,8
2021-04-01,India,Hong Kong,2
2021-04-01,India,Japan,2
2021-04-01,India,Kuwait,3
2021-04-01,India,Luxembourg,1
2021-04-01,India,Macau,1
2021-04-01,India,Malaysia,7
2021-04-01,India,Qatar,13
2021-04-01,India,Russia,1
2021-04-01,India,Saudi Arabia,2
2021-04-01,India,Singapore,8
2021-04-01,India,Turkey,1
2021-04-01,India,United Arab Emirates,50
2021-04-01,India,United Kingdom,3
2021-04-01,India,United States,7
2021-04-01,India,Vietnam,2
2021-04-01,Indonesia,Singapore,3
2021-04-01,Iran,Kuwait,1
2021-04-01,Iraq,Lebanon,1
2021-04-01,Iraq,Qatar,2
2021-04-01,Iraq,Turkey,1
2021-04-01,Iraq,United Arab Emirates,2
2021-04-01,Ireland,Belgium,1
2021-04-01,Ireland,Canada,2
2021-04-01,Ireland,Croatia,1
2021-04-01,Ireland,France,5
2021-04-01,Ireland,Germany,4
2021-04-01,Ireland,Jersey,1
2021-04-01,Ireland,Netherlands,4
2021-04-01,Ireland,Poland,1
2021-04-01,Ireland,Qatar,1
2021-04-01,Ireland,Sweden,1
2021-04-01,Ireland,Turkey,1
2021-04-01,Ireland,United Kingdom,15
2021-04-01,Ireland,United States,8
2021-04-01,Isle of Man,Ireland,1
2021-04-01,Isle of Man,Switzerland,1
2021-04-01,Isle of Man,United Kingdom,1
2021-04-01,Israel,Austria,1
2021-04-01,Israel,Belgium,3
2021-04-01,Israel,China,1
2021-04-01,Israel,Cyprus,4
2021-04-01,Israel,France,2
2021-04-01,Israel,Germany,3
2021-04-01,Israel,Hong Kong,2
2021-04-01,Israel,Jordan,1
2021-04-01,Israel,Russia,2
2021-04-01,Israel,Switzerland,1
2021-04-01,Israel,Turkey,6
2021-04-01,Israel,Ukraine,2
2021-04-01,Israel,United Arab Emirates,3
2021-04-01,Israel,United Kingdom,5
2021-04-01,Israel,United States,3
2021-04-01,Italy,Austria,5
2021-04-01,Italy,Belarus,1
2021-04-01,Italy,Belgium,13
2021-04-01,Italy,Canada,1
2021-04-01,Italy,Croatia,2
2021-04-01,Italy,Finland,2
2021-04-01,Italy,France,22
2021-04-01,Italy,Germany,58
2021-04-01,Italy,Greece,4
2021-04-01,Italy,Luxembourg,2
2021-04-01,Italy,Mali,2
2021-04-01,Italy,Malta,1
2021-04-01,Italy,Netherlands,11
2021-04-01,Italy,Poland,5
2021-04-01,Italy,Portugal,7
2021-04-01,Italy,Qatar,5
2021-04-01,Italy,Romania,1
2021-04-01,Italy,Russia,4
2021-04-01,Italy,Singapore,1
2021-04-01,Italy,Slovenia,2
2021-04-01,Italy,South Korea,1
2021-04-01,Italy,Spain,20
2021-04-01,Italy,Switzerland,10
2021-04-01,Italy,Turkey,9
2021-04-01,Italy,Ukraine,1
2021-04-01,Italy,United Arab Emirates,3
2021-04-01,Italy,United Kingdom,14
2021-04-01,Italy,United States,8
2021-04-01,Japan,Australia,2
2021-04-01,Japan,Belgium,2
2021-04-01,Japan,Canada,3
2021-04-01,Japan,China,1
2021-04-01,Japan,Finland,2
2021-04-01,Japan,France,1
2021-04-01,Japan,Germany,3
2021-04-01,Japan,Hong Kong,21
2021-04-01,Japan,India,3
2021-04-01,Japan,Macau,1
2021-04-01,Japan,Malaysia,1
2021-04-01,Japan,Netherlands,2
2021-04-01,Japan,New Zealand,1
2021-04-01,Japan,Philippines,1
2021-04-01,Japan,Qatar,1
2021-04-01,Japan,Singapore,10
2021-04-01,Japan,South Korea,14
2021-04-01,Japan,Switzerland,1
2021-04-01,Japan,Taiwan,24
2021-04-01,Japan,Thailand,3
2021-04-01,Japan,Turkey,1
2021-04-01,Japan,United Arab Emirates,2
2021-04-01,Japan,United Kingdom,4
2021-04-01,Japan,United States,43
2021-04-01,Japan,Vietnam,2
2021-04-01,Jersey,Belgium,1
2021-04-01,Jersey,Netherlands,1
2021-04-01,Jersey,Sweden,1
2021-04-01,Jersey,United Kingdom,8
2021-04-01,Kazakhstan,Estonia,1
2021-04-01,Kazakhstan,Hong Kong,1
2021-04-01,Kazakhstan,Japan,1
2021-04-01,Kazakhstan,Turkey,4
2021-04-01,Kazakhstan,United Arab Emirates,4
2021-04-01,Kazakhstan,Uzbekistan,1
2021-04-01,Kenya,United States,1
2021-04-01,Kuwait,Bahrain,2
2021-04-01,Kuwait,Bangladesh,1
2021-04-01,Kuwait,Belarus,1
2021-04-01,Kuwait,India,2
2021-04-01,Kuwait,Iran,1
2021-04-01,Kuwait,Qatar,5
2021-04-01,Kuwait,Turkey,4
2021-04-01,Kuwait,United Arab Emirates,7
2021-04-01,Kuwait,United Kingdom,1
2021-04-01,Kyrgyzstan,Russia,1
2021-04-01,Latvia,Austria,1
2021-04-01,Latvia,Belarus,1
2021-04-01,Latvia,Cyprus,1
2021-04-01,Latvia,Estonia,2
2021-04-01,Latvia,Finland,1
2021-04-01,Latvia,Germany,1
2021-04-01,Latvia,Lithuania,3
2021-04-01,Latvia,Netherlands,1
2021-04-01,Latvia,Norway,1
2021-04-01,Latvia,Poland,1
2021-04-01,Latvia,Russia,3
2021-04-01,Latvia,Spain,1
2021-04-01,Latvia,Turkey,1
2021-04-01,Latvia,United Kingdom,1
2021-04-01,Lebanon,Cyprus,1
2021-04-01,Lebanon,France,3
2021-04-01,Lebanon,Germany,2
2021-04-01,Lebanon,Greece,1
2021-04-01,Lebanon,Iraq,1
2021-04-01,Lebanon,Qatar,5
2021-04-01,Lebanon,Spain,1
2021-04-01,Lebanon,Turkey,6
2021-04-01,Lebanon,United Arab Emirates,6
2021-04-01,Lebanon,United Kingdom,1
2021-04-01,Lithuania,Belarus,1
2021-04-01,Lithuania,Denmark,1
2021-04-01,Lithuania,Finland,1
2021-04-01,Lithuania,France,1
2021-04-01,Lithuania,Germany,3
2021-04-01,Lithuania,Hungary,1
2021-04-01,Lithuania,Italy,2
2021-04-01,Lithuania,Latvia,2
2021-04-01,Lithuania,Norway,1
2021-04-01,Lithuania,Poland,3
2021-04-01,Lithuania,Russia,4
2021-04-01,Lithuania,Sweden,1
2021-04-01,Lithuania,Turkey,2
2021-04-01,Lithuania,Ukraine,1
2021-04-01,Lithuania,United Kingdom,3
2021-04-01,Luxembourg,Austria,1
2021-04-01,Luxembourg,Belgium,1
2021-04-01,Luxembourg,Denmark,1
2021-04-01,Luxembourg,France,3
2021-04-01,Luxembourg,Germany,2
2021-04-01,Luxembourg,Italy,2
2021-04-01,Luxembourg,Malaysia,1
2021-04-01,Luxembourg,Netherlands,2
2021-04-01,Luxembourg,Poland,1
2021-04-01,Luxembourg,Portugal,3
2021-04-01,Luxembourg,Qatar,1
2021-04-01,Luxembourg,Romania,1
2021-04-01,Luxembourg,Spain,3
2021-04-01,Luxembourg,Taiwan,1
2021-04-01,Luxembourg,United Arab Emirates,4
2021-04-01,Luxembourg,United Kingdom,1
2021-04-01,Luxembourg,United States,7
2021-04-01,Macau,China,2
2021-04-01,Macau,South Korea,1
2021-04-01,Macau,Taiwan,2
2021-04-01,Malaysia,Australia,2
2021-04-01,Malaysia,Bangladesh,2
2021-04-01,Malaysia,Brunei,1
2021-04-01,Malaysia,China,1
2021-04-01,Malaysia,Hong Kong,6
2021-04-01,Malaysia,India,7
2021-04-01,Malaysia,Italy,1
2021-04-01,Malaysia,Japan,3
2021-04-01,Malaysia,New Zealand,1
2021-04-01,Malaysia,Qatar,2
2021-04-01,Malaysia,Singapore,5
2021-04-01,Malaysia,South Korea,3
2021-04-01,Malaysia,Taiwan,7
2021-04-01,Malaysia,Thailand,1
2021-04-01,Malaysia,Turkey,2
2021-04-01,Malaysia,United Arab Emirates,2
2021-04-01,Malaysia,United Kingdom,4
2021-04-01,Malaysia,Vietnam,2
2021-04-01,Mali,France,1
2021-04-01,Mali,Italy,2
2021-04-01,Mali,Senegal,3
2021-04-01,Mali,Turkey,1
2021-04-01,Malta,France,2
2021-04-01,Malta,Germany,2
2021-04-01,Malta,Greece,1
2021-04-01,Malta,Israel,1
2021-04-01,Malta,Italy,2
2021-04-01,Malta,Netherlands,1
2021-04-01,Malta,Switzerland,1
2021-04-01,Malta,Turkey,1
2021-04-01,Mauritania,France,1
2021-04-01,Mauritania,Senegal,1
2021-04-01,Mexico,United States,4
2021-04-01,Morocco,Canada,1
2021-04-01,Morocco,France,5
2021-04-01,Morocco,Mali,1
2021-04-01,Morocco,Qatar,1
2021-04-01,Morocco,Senegal,2
2021-04-01,Morocco,Spain,1
2021-04-01,Morocco,Turkey,1
2021-04-01,Morocco,United Arab Emirates,2
2021-04-01,Morocco,United States,1
2021-04-01,Netherlands,Austria,5
2021-04-01,Netherlands,Belarus,1
2021-04-01,Netherlands,Belgium,8
2021-04-01,Netherlands,Brazil,1
2021-04-01,Netherlands,Canada,2
2021-04-01,Netherlands,Colombia,1
2021-04-01,Netherlands,Croatia,3
2021-04-01,Netherlands,Czechia,3
2021-04-01,Netherlands,Denmark,4
2021-04-01,Netherlands,Ecuador,1
2021-04-01,Netherlands,Finland,2
2021-04-01,Netherlands,France,15
2021-04-01,Netherlands,Germany,20
2021-04-01,Netherlands,Greece,2
2021-04-01,Netherlands,Hong Kong,1
2021-04-01,Netherlands,Hungary,1
2021-04-01,Netherlands,Ireland,4
2021-04-01,Netherlands,Italy,12
2021-04-01,Netherlands,Japan,1
2021-04-01,Netherlands,Jersey,1
2021-04-01,Netherlands,Kuwait,1
2021-04-01,Netherlands,Latvia,1
2021-04-01,Netherlands,Luxembourg,3
2021-04-01,Netherlands,Malta,1
2021-04-01,Netherlands,Norway,2
2021-04-01,Netherlands,Panama,1
2021-04-01,Netherlands,Poland,5
2021-04-01,Netherlands,Portugal,3
2021-04-01,Netherlands,Qatar,4
2021-04-01,Netherlands,Romania,3
2021-04-01,Netherlands,Russia,5
2021-04-01,Netherlands,Singapore,2
2021-04-01,Netherlands,Slovakia,1
2021-04-01,Netherlands,South Africa,1
2021-04-01,Netherlands,Spain,19
2021-04-01,Netherlands,Sweden,5
2021-04-01,Netherlands,Switzerland,6
2021-04-01,Netherlands,Taiwan,1
2021-04-01,Netherlands,Turkey,10
2021-04-01,Netherlands,Ukraine,3
2021-04-01,Netherlands,United Arab Emirates,6
2021-04-01,Netherlands,United Kingdom,16
2021-04-01,Netherlands,United States,17
2021-04-01,New Zealand,Australia,5
2021-04-01,New Zealand,Canada,1
2021-04-01,New Zealand,Hong Kong,1
2021-04-01,New Zealand,Malaysia,3
2021-04-01,New Zealand,Singapore,2
2021-04-01,New Zealand,Taiwan,1
2021-04-01,New Zealand,United States,1
2021-04-01,Nicaragua,Panama,1
2021-04-01,Nicaragua,United States,3
2021-04-01,Norway,Denmark,8
2021-04-01,Norway,Estonia,1
2021-04-01,Norway,Finland,1
2021-04-01,Norway,France,1
2021-04-01,Norway,Germany,3
2021-04-01,Norway,India,1
2021-04-01,Norway,Latvia,1
2021-04-01,Norway,Lithuania,1
2021-04-01,Norway,Netherlands,2
2021-04-01,Norway,Poland,6
2021-04-01,Norway,Qatar,2
2021-04-01,Norway,Romania,1
2021-04-01,Norway,Sweden,1
2021-04-01,Norway,Switzerland,1
2021-04-01,Norway,Turkey,2
2021-04-01,Norway,Ukraine,1
2021-04-01,Norway,United Arab Emirates,1
2021-04-01,Norway,United Kingdom,3
2021-04-01,Pakistan,Bahrain,1
2021-04-01,Pakistan,United Arab Emirates,5
2021-04-01,Panama,Brazil,1
